"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"      DATE    DECIMAL_YEAR
   2.79190916511E+03   2.68912000000E+03       05N01E22H01D    2010-04-20    2010.29863014
  -6.64150165765E-01   1.08170000000E+02       05N01E22H01D    2012-03-29    2012.24043716
  -1.25792872856E+00   9.04000000000E+00       05N01E22H01D    2014-03-12    2014.19178082
  -1.80843099692E+00   1.06410000000E+02       05N01E22H01D    2016-03-16    2016.20491803
   2.82456680099E+03   2.82700000000E+03       05N01E27D01D    1950-06-28    1950.48767123
  -9.34266480015E+00  -3.83000000000E+00       05N01E27D01D    1954-11-23    1954.89315068
  -9.42389223348E+00  -3.84000000000E+00       05N01E27D01D    1954-12-01    1954.91506849
   2.82252699779E+03   2.82992000000E+03       05N01E27M01D    1954-04-02    1954.24931507
  -6.30148323361E+00  -1.37000000000E+00       05N01E27M01D    1954-11-19    1954.88219178
   2.72513121036E+03   2.72591000000E+03       05N01E28D01D    2014-03-08    2014.18082192
   7.16670357848E-01   3.50000000000E-01       05N01E28D01D    2016-03-16    2016.20491803
   2.75321280379E+03   2.74200000000E+03       05N01E32B02D    1978-03-01    1978.16164384
  -3.81259413974E+01  -3.98400000000E+01       05N01E32B02D    1994-07-22    1994.55342466
  -3.56939251783E+01  -3.29000000000E+01       05N01E32B02D    1996-05-16    1996.37158470
  -3.43988580144E+01  -2.53900000000E+01       05N01E32B02D    1998-03-10    1998.18630137
  -3.49000926977E+01  -3.19200000000E+01       05N01E32B02D    2000-05-11    2000.35792350
  -3.34813707968E+01  -2.89000000000E+01       05N01E32B02D    2006-04-11    2006.27397260
  -3.50861759663E+01  -2.64600000000E+01       05N01E32B02D    2008-04-17    2008.29234973
  -3.21375362159E+01  -1.90600000000E+01       05N01E32B02D    2010-03-24    2010.22465753
  -3.18773245884E+01  -1.85500000000E+01       05N01E32B02D    2012-03-29    2012.24043716
  -3.03157383809E+01  -1.68000000000E+01       05N01E32B02D    2014-03-12    2014.19178082
  -3.04389677695E+01  -1.73200000000E+01       05N01E32B02D    2016-03-16    2016.20491803
   2.74663434599E+03   2.72120000000E+03       05N01E32D01D    2004-03-10    2004.18852459
  -2.66909636725E+00  -1.27000000000E+00       05N01E32D01D    2006-04-11    2006.27397260
  -3.61361700360E+00  -1.83000000000E+00       05N01E32D01D    2008-04-17    2008.29234973
  -1.59730596783E+00   2.34000000000E+00       05N01E32D01D    2010-03-10    2010.18630137
  -2.35735470496E+00   2.85000000000E+00       05N01E32D01D    2012-03-29    2012.24043716
  -2.33096861034E+00   4.40000000000E+00       05N01E32D01D    2014-03-05    2014.17260274
  -3.08716315917E+00   4.41000000000E+00       05N01E32D01D    2016-03-16    2016.20491803
   2.85286928436E+03   2.85900000000E+03       05N01E35F01D    1950-07-21    1950.55068493
  -9.77709641172E-01  -3.02000000000E+00       05N01E35F01D    1954-03-27    1954.23287671
   2.81456193891E+03   2.79815000000E+03       05N01E35F03D    1994-06-30    1994.49315068
  -1.42406340628E+00  -1.25000000000E+00       05N01E35F03D    1996-05-08    1996.34972678
   2.80461815610E+03   2.83100000000E+03       05N01W25G01D    1951-10-07    1951.76438356
  -4.77665993003E-01  -2.40000000000E+01       05N01W25G01D    1952-07-18    1952.54371585
  -4.62674831334E-01  -2.80300000000E+01       05N01W25G01D    1954-05-08    1954.34794521
  -4.72267263773E+00  -3.24400000000E+01       05N01W25G01D    1954-09-23    1954.72602740
  -5.34446954415E+00  -2.11100000000E+01       05N01W25G01D    1954-11-18    1954.87945205
   1.44014312331E+01  -2.07000000000E+01       05N01W25G01D    1955-03-14    1955.19726027
  -6.68249654227E+00  -2.84900000000E+01       05N01W25G01D    1955-11-09    1955.85479452
   1.31734313203E+01  -2.46900000000E+01       05N01W25G01D    1956-03-24    1956.22677596
   2.29293486976E+00  -2.58100000000E+01       05N01W25G01D    1956-11-01    1956.83333333
   1.38466957824E+01  -2.30400000000E+01       05N01W25G01D    1957-03-07    1957.17808219
   1.89990387182E+00  -2.40300000000E+01       05N01W25G01D    1957-11-14    1957.86849315
   1.35362323084E+01  -2.31100000000E+01       05N01W25G01D    1958-03-09    1958.18356164
   1.36297992139E+00  -2.61300000000E+01       05N01W25G01D    1958-11-05    1958.84383562
   1.29547766081E+01  -2.77500000000E+01       05N01W25G01D    1959-03-11    1959.18904110
   6.84840855605E-01  -3.12000000000E+01       05N01W25G01D    1959-11-04    1959.84109589
   1.19561856115E+01  -2.46500000000E+01       05N01W25G01D    1960-03-01    1960.16393443
  -1.86909845059E-01  -3.53300000000E+01       05N01W25G01D    1960-11-08    1960.85245902
   1.14599851983E+01  -3.64300000000E+01       05N01W25G01D    1961-03-16    1961.20273973
  -9.56121354307E-01  -4.07700000000E+01       05N01W25G01D    1961-10-25    1961.81369863
   1.06628807766E+01  -3.65100000000E+01       05N01W25G01D    1962-03-14    1962.19726027
  -1.52459430485E+01  -4.19000000000E+01       05N01W25G01D    1962-10-30    1962.82739726
   3.53265304750E+00  -4.18400000000E+01       05N01W25G01D    1963-03-12    1963.19178082
  -1.81670380777E+01  -4.20100000000E+01       05N01W25G01D    1963-10-29    1963.82465753
   1.08299425237E+00  -4.24300000000E+01       05N01W25G01D    1964-03-17    1964.20765027
  -2.10100294443E+01  -4.44000000000E+01       05N01W25G01D    1964-11-13    1964.86612022
  -1.82445565701E+00  -4.36300000000E+01       05N01W25G01D    1965-03-16    1965.20273973
  -8.41347945842E+00  -4.87900000000E+01       05N01W25G01D    1966-04-06    1966.26027397
  -2.97313333479E+01  -5.19200000000E+01       05N01W25G01D    1966-10-20    1966.80000000
  -6.90005866085E+00  -5.04800000000E+01       05N01W25G01D    1967-03-13    1967.19452055
  -3.26380589184E+01  -5.42600000000E+01       05N01W25G01D    1967-10-23    1967.80821918
  -1.11253158972E+01  -5.67000000000E+01       05N01W25G01D    1968-04-03    1968.25409836
  -3.55035620380E+01  -5.53500000000E+01       05N01W25G01D    1968-11-05    1968.84426230
  -1.33259718650E+01  -5.98000000000E+01       05N01W25G01D    1969-04-03    1969.25205479
  -3.78237829558E+01  -5.86300000000E+01       05N01W25G01D    1969-10-22    1969.80547945
  -1.91882213948E+01  -6.06400000000E+01       05N01W25G01D    1970-04-06    1970.26027397
  -4.26455269644E+01  -6.15000000000E+01       05N01W25G01D    1970-11-13    1970.86575342
  -1.75316209213E+01  -5.90200000000E+01       05N01W25G01D    1971-03-24    1971.22465753
  -6.67283685737E+01  -7.04500000000E+01       05N01W25G01D    1976-12-27    1976.98633880
  -7.98875158501E+01  -1.11080000000E+02       05N01W25G01D    1994-07-22    1994.55342466
  -8.09288174353E+01  -1.02060000000E+02       05N01W25G01D    1994-11-18    1994.87945205
  -7.91289545551E+01  -1.09160000000E+02       05N01W25G01D    1995-06-05    1995.42465753
  -8.03255186720E+01  -1.11090000000E+02       05N01W25G01D    1995-10-19    1995.79726027
  -8.03960172164E+01  -1.09280000000E+02       05N01W25G01D    1996-05-15    1996.36885246
  -8.29537241914E+01  -1.10860000000E+02       05N01W25G01D    1996-10-09    1996.77049180
  -7.63972467487E+01  -1.07540000000E+02       05N01W25G01D    1997-03-26    1997.23013699
  -8.06957993389E+01  -1.10000000000E+02       05N01W25G01D    1997-10-23    1997.80821918
  -7.71309586237E+01  -1.06970000000E+02       05N01W25G01D    1998-04-10    1998.27123288
  -7.95405333740E+01  -1.05640000000E+02       05N01W25G01D    1998-10-28    1998.82191781
  -7.56407812039E+01  -1.04390000000E+02       05N01W25G01D    1999-04-07    1999.26301370
  -7.85427467964E+01  -1.04430000000E+02       05N01W25G01D    1999-11-21    1999.88767123
  -7.67182127175E+01  -1.03950000000E+02       05N01W25G01D    2000-04-20    2000.30054645
  -7.84491831818E+01  -1.06190000000E+02       05N01W25G01D    2000-10-25    2000.81420765
  -7.81148533723E+01  -1.06360000000E+02       05N01W25G01D    2001-10-16    2001.78904110
  -7.45717341472E+01  -1.03640000000E+02       05N01W25G01D    2002-03-28    2002.23561644
  -7.80932499047E+01  -1.05920000000E+02       05N01W25G01D    2002-10-16    2002.78904110
  -7.50893122022E+01  -1.03490000000E+02       05N01W25G01D    2003-03-03    2003.16712329
  -7.69051878225E+01  -1.05600000000E+02       05N01W25G01D    2003-08-08    2003.60000000
  -7.71755546582E+01  -1.05450000000E+02       05N01W25G01D    2003-10-22    2003.80547945
  -7.72825097738E+01  -1.01750000000E+02       05N01W25G01D    2003-11-26    2003.90136986
  -7.55390090037E+01  -1.01480000000E+02       05N01W25G01D    2004-01-14    2004.03551913
  -7.45020122686E+01  -1.00940000000E+02       05N01W25G01D    2004-02-23    2004.14480874
  -7.40799015491E+01  -1.01960000000E+02       05N01W25G01D    2004-03-15    2004.20218579
  -7.38095035859E+01  -1.01050000000E+02       05N01W25G01D    2004-04-01    2004.24863388
  -7.63070485249E+01  -1.03020000000E+02       05N01W25G01D    2004-05-06    2004.34426230
  -7.66320508420E+01  -1.03090000000E+02       05N01W25G01D    2004-05-28    2004.40437158
  -7.70125054036E+01  -1.03960000000E+02       05N01W25G01D    2004-06-29    2004.49180328
  -7.71586367037E+01  -1.04100000000E+02       05N01W25G01D    2004-07-13    2004.53005464
  -7.73795359854E+01  -1.04300000000E+02       05N01W25G01D    2004-08-05    2004.59289617
  -7.77119004337E+01  -1.03310000000E+02       05N01W25G01D    2004-09-13    2004.69945355
  -7.78512093616E+01  -1.03400000000E+02       05N01W25G01D    2004-10-01    2004.74863388
  -7.80341123265E+01  -1.03970000000E+02       05N01W25G01D    2004-10-26    2004.81693989
  -7.80760896003E+01  -1.03240000000E+02       05N01W25G01D    2004-11-01    2004.83333333
  -7.83688331866E+01  -1.02760000000E+02       05N01W25G01D    2004-12-15    2004.95355191
  -7.67251288949E+01  -1.01910000000E+02       05N01W25G01D    2005-02-03    2005.09041096
  -7.65875125681E+01  -1.01500000000E+02       05N01W25G01D    2005-03-02    2005.16438356
  -7.67634040373E+01  -1.01880000000E+02       05N01W25G01D    2005-04-18    2005.29315068
  -7.67713795261E+01  -1.01980000000E+02       05N01W25G01D    2005-04-25    2005.31232877
  -7.73208700855E+01  -1.02120000000E+02       05N01W25G01D    2005-05-16    2005.36986301
  -7.73337081639E+01  -1.03550000000E+02       05N01W25G01D    2005-05-17    2005.37260274
  -7.75641701374E+01  -1.02580000000E+02       05N01W25G01D    2005-06-06    2005.42739726
  -7.80009917951E+01  -1.03540000000E+02       05N01W25G01D    2005-08-09    2005.60273973
  -7.74296966673E+01  -1.03730000000E+02       05N01W25G01D    2005-09-08    2005.68493151
  -7.63903196072E+01  -1.03440000000E+02       05N01W25G01D    2005-10-10    2005.77260274
  -7.60203534172E+01  -1.03000000000E+02       05N01W25G01D    2005-10-25    2005.81369863
  -7.68132003325E+01  -1.02710000000E+02       05N01W25G01D    2005-11-16    2005.87397260
  -7.67521374535E+01  -1.02570000000E+02       05N01W25G01D    2005-12-05    2005.92602740
  -7.63671659112E+01  -1.01710000000E+02       05N01W25G01D    2006-01-09    2006.02191781
  -7.62347274001E+01  -1.01270000000E+02       05N01W25G01D    2006-02-03    2006.09041096
  -7.61112810103E+01  -1.01080000000E+02       05N01W25G01D    2006-03-07    2006.17808219
  -7.60838397742E+01  -1.01180000000E+02       05N01W25G01D    2006-04-03    2006.25205479
  -7.63696517936E+01  -1.01640000000E+02       05N01W25G01D    2006-04-21    2006.30136986
  -7.69523929688E+01  -1.02160000000E+02       05N01W25G01D    2006-05-11    2006.35616438
  -7.72797880747E+01  -1.02470000000E+02       05N01W25G01D    2006-06-01    2006.41369863
  -7.77247005028E+01  -1.03060000000E+02       05N01W25G01D    2006-07-05    2006.50684932
  -7.79349169422E+01  -1.03310000000E+02       05N01W25G01D    2006-08-03    2006.58630137
  -7.76179986764E+01  -1.02480000000E+02       05N01W25G01D    2006-09-05    2006.67671233
  -7.63444974992E+01  -9.98500000000E+01       05N01W25G01D    2006-10-11    2006.77534247
  -7.61926127983E+01  -1.03090000000E+02       05N01W25G01D    2006-10-16    2006.78904110
  -7.63900181702E+01  -1.02860000000E+02       05N01W25G01D    2006-11-06    2006.84657534
  -7.67791846328E+01  -1.02720000000E+02       05N01W25G01D    2006-12-04    2006.92328767
  -7.64834342953E+01  -1.01870000000E+02       05N01W25G01D    2007-01-02    2007.00273973
  -7.62429234615E+01  -1.01030000000E+02       05N01W25G01D    2007-02-08    2007.10410959
  -7.62919763245E+01  -1.01050000000E+02       05N01W25G01D    2007-03-07    2007.17808219
  -7.63382745537E+01  -9.73000000000E+01       05N01W25G01D    2007-03-23    2007.22191781
  -7.64070124609E+01  -1.01580000000E+02       05N01W25G01D    2007-04-03    2007.25205479
  -7.67459074615E+01  -1.02240000000E+02       05N01W25G01D    2007-05-01    2007.32876712
  -7.75217034283E+01  -1.02680000000E+02       05N01W25G01D    2007-06-04    2007.42191781
  -7.78884645293E+01  -1.03120000000E+02       05N01W25G01D    2007-07-02    2007.49863014
  -7.81406540512E+01  -1.03650000000E+02       05N01W25G01D    2007-08-02    2007.58356164
  -7.77801549407E+01  -1.03950000000E+02       05N01W25G01D    2007-09-06    2007.67945205
  -7.65975246221E+01  -1.04180000000E+02       05N01W25G01D    2007-10-10    2007.77260274
  -7.64478434555E+01  -1.04330000000E+02       05N01W25G01D    2007-10-15    2007.78630137
  -7.65167291529E+01  -1.03840000000E+02       05N01W25G01D    2007-11-05    2007.84383562
  -7.69578166599E+01  -1.05210000000E+02       05N01W25G01D    2007-12-04    2007.92328767
  -7.65624075783E+01  -1.04070000000E+02       05N01W25G01D    2008-01-03    2008.00546448
  -7.62729939070E+01  -1.01600000000E+02       05N01W25G01D    2008-02-04    2008.09289617
  -7.63509884548E+01  -1.00770000000E+02       05N01W25G01D    2008-03-11    2008.19125683
  -7.63723055039E+01  -1.02120000000E+02       05N01W25G01D    2008-03-28    2008.23770492
  -7.63808412191E+01  -1.02150000000E+02       05N01W25G01D    2008-04-01    2008.24863388
  -7.72205318233E+01  -1.02040000000E+02       05N01W25G01D    2008-05-13    2008.36338798
  -7.79023229540E+01  -1.02180000000E+02       05N01W25G01D    2008-06-17    2008.45901639
  -7.80983394269E+01  -1.02250000000E+02       05N01W25G01D    2008-07-03    2008.50273224
  -7.83120972505E+01  -1.03450000000E+02       05N01W25G01D    2008-08-05    2008.59289617
  -7.83740151725E+01  -1.03920000000E+02       05N01W25G01D    2008-09-02    2008.66939891
  -7.75872388453E+01  -1.06510000000E+02       05N01W25G01D    2008-09-30    2008.74590164
  -7.69052570563E+01  -1.05610000000E+02       05N01W25G01D    2008-10-15    2008.78688525
  -7.71235499299E+01  -1.04650000000E+02       05N01W25G01D    2008-11-07    2008.84972678
  -7.75025048802E+01  -1.03910000000E+02       05N01W25G01D    2008-12-01    2008.91530055
  -7.71164219760E+01  -1.03180000000E+02       05N01W25G01D    2009-01-05    2009.01095890
  -7.71643724432E+01  -1.02860000000E+02       05N01W25G01D    2009-02-03    2009.09041096
  -7.71202142494E+01  -1.02380000000E+02       05N01W25G01D    2009-03-04    2009.16986301
  -7.71928870751E+01  -1.02180000000E+02       05N01W25G01D    2009-03-23    2009.22191781
  -7.73926617817E+01  -1.02370000000E+02       05N01W25G01D    2009-04-06    2009.26027397
  -7.79206475052E+01  -1.03400000000E+02       05N01W25G01D    2009-05-04    2009.33698630
  -7.87396762883E+01  -1.03780000000E+02       05N01W25G01D    2009-06-01    2009.41369863
  -7.90774313048E+01  -1.03830000000E+02       05N01W25G01D    2009-06-29    2009.49041096
  -7.94862404653E+01  -1.04090000000E+02       05N01W25G01D    2009-08-03    2009.58630137
  -7.95261053822E+01  -1.04370000000E+02       05N01W25G01D    2009-08-24    2009.64383562
  -7.81692783600E+01  -1.04270000000E+02       05N01W25G01D    2009-10-05    2009.75890411
  -7.74335763863E+01  -1.03660000000E+02       05N01W25G01D    2009-11-02    2009.83561644
  -7.83385249579E+01  -1.02980000000E+02       05N01W25G01D    2009-12-01    2009.91506849
  -7.78927410568E+01  -1.02290000000E+02       05N01W25G01D    2009-12-30    2009.99452055
  -7.62740798783E+01  -1.01440000000E+02       05N01W25G01D    2010-02-01    2010.08493151
  -7.56470637473E+01  -1.00820000000E+02       05N01W25G01D    2010-03-09    2010.18356164
  -7.53330169646E+01  -1.00960000000E+02       05N01W25G01D    2010-03-30    2010.24109589
  -7.48560914919E+01  -1.01210000000E+02       05N01W25G01D    2010-05-03    2010.33424658
  -7.42938490153E+01  -1.01830000000E+02       05N01W25G01D    2010-06-17    2010.45753425
  -7.41433153720E+01  -1.02020000000E+02       05N01W25G01D    2010-06-30    2010.49315068
